Individual,Condition,Leap,LeapSincePoleChange,OutcomeType,OutcomeBinary,OutcomeSevere,Parallax,adjustNum,logDistance(cm),shortestPath,logTakeofflag,logSpeed(m/s),Distancebin
B,Control,-0.649538793,0.106669519,Normal,n,Not_severe,No,3,1.532754846,Other,2.499687083,0.690362699,Short
B,Control,-0.629165791,0.137135824,Normal,n,Not_severe,No,3,1.532754846,Other,3.150449409,0.815301436,Short
B,Control,-0.60879279,0.167602128,Normal,n,Not_severe,No,3,1.532754846,Other,2.201397124,0.593452686,Short
B,Control,-0.588419789,0.198068432,Normal,n,Not_severe,No,1,1.532754846,Other,2.113943352,0.748354646,Short
B,Control,-0.568046788,0.228534737,Normal,n,Not_severe,No,0,1.683269844,Other,3.142389466,0.597839648,Medium
B,Control,-0.547673787,0.259001041,Normal,n,Not_severe,No,2,1.683269844,Other,2.037426498,0.597839648,Medium
B,Control,-0.527300786,0.289467345,Normal,n,Not_severe,No,1,1.532754846,Other,3.119585775,0.815301436,Short
B,Control,-0.506927784,0.319933649,Normal,n,Not_severe,No,0,1.532754846,Other,3.087071206,0.815301436,Short
B,Control,-0.486554783,0.350399954,Normal,n,Not_severe,No,2,1.532754846,Other,2.158362492,0.748354646,Short
B,Control,-0.466181782,0.380866258,Normal,n,Not_severe,No,0,1.532754846,Other,1.977723605,0.815301436,Short
B,Control,-0.445808781,0.411332562,Normal,n,Not_severe,No,0,1.683269844,Other,3.166430114,0.567876425,Medium
B,Control,-0.42543578,-1.233847871,Normal,n,Not_severe,No,3,1.683269844,Other,2.136720567,0.597839648,Medium
B,Control,-0.405062779,-1.203381566,Normal,n,Not_severe,No,0,1.532754846,Other,2.342422681,0.690362699,Short
B,Control,-0.384689777,-1.172915262,Normal,n,Not_severe,No,0,1.532754846,Other,3.14082218,0.748354646,Short
B,Control,-0.364316776,-1.142448958,Normal,n,Not_severe,No,1,1.683269844,Other,2.602059991,0.567876425,Medium
B,Control,-0.343943775,-1.111982653,Normal,n,Not_severe,No,1,1.683269844,Other,3.062957834,0.513518763,Medium
B,Control,-0.323570774,-1.081516349,Normal,n,Not_severe,No,0,1.683269844,Other,2.029383778,0.597839648,Medium
B,Control,-0.303197773,-1.051050045,Normal,n,Not_severe,No,0,1.532754846,Other,2.227886705,0.815301436,Short
B,Control,-0.282824772,-1.02058374,Normal,n,Not_severe,No,2,1.532754846,Other,3.02489596,0.748354646,Short
B,Control,-0.262451771,-0.990117436,Normal,n,Not_severe,No,1,1.683269844,Other,2.989894564,0.567876425,Medium
B,Control,-0.242078769,-0.959651132,Normal,n,Not_severe,No,3,1.683269844,Other,2.071882007,0.597839648,Medium
B,Control,-0.221705768,-0.929184827,Normal,n,Not_severe,No,0,1.532754846,Other,3.053078443,0.748354646,Short
B,Control,-0.201332767,-0.898718523,Normal,n,Not_severe,No,1,1.532754846,Other,2.093421685,0.815301436,Short
B,Control,-0.180959766,-0.868252219,Normal,n,Not_severe,No,0,1.683269844,Other,3.390405156,0.567876425,Medium
B,Control,-0.160586765,-0.837785914,Normal,n,Not_severe,No,1,1.532754846,Other,3.107888025,0.748354646,Short
B,Control,-0.140213764,-0.80731961,Normal,n,Not_severe,No,1,1.532754846,Other,2.328379603,1.116331431,Short
B,Control,-0.119840762,-0.776853306,Normal,n,Not_severe,No,0,1.683269844,Other,3.026533265,0.513518763,Medium
B,Control,-0.099467761,-0.746387002,Normal,n,Not_severe,No,1,1.683269844,Other,2.11058971,0.597839648,Medium
B,Control,-0.07909476,-0.715920697,Normal,n,Not_severe,No,1,1.532754846,Other,2.311753861,0.690362699,Short
B,Control,-0.058721759,-0.685454393,Normal,n,Not_severe,No,0,1.532754846,Other,2.600972896,0.690362699,Short
B,Control,-0.038348758,-0.654988089,Normal,n,Not_severe,No,0,1.532754846,Other,1.949390007,0.748354646,Short
B,Control,-0.017975757,-0.624521784,Normal,n,Not_severe,No,0,1.532754846,Other,3.027757205,0.639210177,Short
B,Control,0.002397245,-0.59405548,Normal,n,Not_severe,No,1,1.532754846,Other,2.852479994,0.748354646,Short
B,Control,0.022770246,-0.563589176,Normal,n,Not_severe,No,3,1.683269844,Other,2.522444234,0.567876425,Medium
B,Control,0.043143247,-0.533122871,Normal,n,Not_severe,No,0,1.532754846,Other,2.946452265,0.815301436,Short
B,Control,0.063516248,-0.502656567,Normal,n,Not_severe,No,0,1.532754846,Other,2.136720567,0.894482682,Short
B,Control,0.083889249,-0.472190263,Normal,n,Not_severe,No,0,1.683269844,Other,2.90579588,0.488695179,Medium
B,Control,0.10426225,-0.441723958,Normal,n,Not_severe,No,0,1.532754846,Other,1.924279286,0.479509334,Short
B,Control,0.124635252,-0.411257654,Normal,n,Not_severe,No,3,1.532754846,Other,2.181843588,0.690362699,Short
B,Control,0.145008253,-0.38079135,Normal,n,Not_severe,No,0,1.532754846,Other,3.037824751,0.815301436,Short
B,Control,0.165381254,-0.350325045,Normal,n,Not_severe,No,2,1.532754846,Other,3.032215703,0.815301436,Short
B,Control,0.185754255,-0.319858741,Normal,n,Not_severe,No,0,1.683269844,Other,2.139879086,0.567876425,Medium
B,Control,0.206127256,-0.289392437,Normal,n,Not_severe,No,0,1.683269844,Other,2.563481085,0.597839648,Medium
B,Control,0.226500257,-0.258926132,Normal,n,Not_severe,No,0,1.683269844,Other,2.079181246,0.630024332,Medium
B,Control,0.246873259,-0.228459828,Normal,n,Not_severe,No,0,1.532754846,Other,3.255513713,0.748354646,Short
B,Control,0.26724626,-0.197993524,Normal,n,Not_severe,No,2,1.532754846,Other,2.1430148,0.894482682,Short
B,Control,0.287619261,-0.16752722,Normal,n,Not_severe,No,1,1.683269844,Other,2.87909588,0.513518763,Medium
B,Control,0.307992262,-0.137060915,Normal,n,Not_severe,No,0,1.683269844,Other,2.041392685,0.567876425,Medium
B,Control,0.328365263,-0.106594611,Normal,n,Not_severe,No,3,1.532754846,Other,3.128722284,0.748354646,Short
B,Control,0.348738264,-0.076128307,Normal,n,Not_severe,No,0,1.532754846,Other,2.008600172,0.748354646,Short
B,Control,0.369111266,-0.045662002,Normal,n,Not_severe,No,1,1.683269844,Other,3.029383778,0.539847701,Medium
B,Control,0.389484267,-0.015195698,Normal,n,Not_severe,No,0,1.683269844,Other,2.158362492,0.567876425,Medium
B,Control,0.409857268,0.015270606,Normal,n,Not_severe,No,0,1.532754846,Other,2.334453751,0.815301436,Short
B,Control,0.430230269,0.045736911,Normal,n,Not_severe,No,0,1.532754846,Other,2.367355921,0.991392695,Short
B,Control,0.45060327,0.076203215,Normal,n,Not_severe,No,0,1.683269844,Other,1.86332286,0.597839648,Medium
B,Control,0.470976271,0.106669519,Normal,n,Not_severe,No,0,1.683269844,Other,2.675778342,0.539847701,Medium
B,Control,0.491349273,0.137135824,Normal,n,Not_severe,No,0,1.683269844,Other,2.08278537,0.539847701,Medium
B,Control,0.511722274,0.167602128,Normal,n,Not_severe,No,1,1.532754846,Other,2.133538908,0.690362699,Short
B,Control,0.532095275,0.198068432,Normal,n,Not_severe,No,0,1.532754846,Other,1.982271233,0.690362699,Short
B,Control,0.552468276,-1.233847871,Normal,n,Not_severe,No,0,1.532754846,Other,2.46834733,0.748354646,Short
B,Control,0.572841277,-1.203381566,Normal,n,Not_severe,No,1,1.683269844,Other,2.482873584,0.630024332,Medium
B,Control,0.593214278,-1.172915262,Normal,n,Not_severe,No,2,1.683269844,Other,2.995196292,0.567876425,Medium
B,Control,0.613587279,-1.142448958,Normal,n,Not_severe,No,0,1.74024152,Other,2.209515015,0.570490439,Medium
B,Control,0.633960281,-1.233847871,Normal,n,Not_severe,No,0,1.634814837,Other,2.283301229,0.581569325,Medium
B,Control,0.654333282,-1.203381566,Normal,n,Not_severe,No,0,1.532754846,Other,2.495544338,0.690362699,Short
B,Control,0.674706283,-1.172915262,Normal,n,Not_severe,No,0,1.532754846,Other,2.604226053,0.690362699,Short
B,Control,0.695079284,-1.142448958,Normal,n,Not_severe,No,1,1.798494304,Other,2.921166051,0.53697285,Long
B,Control,0.715452285,-1.111982653,Normal,n,Not_severe,No,0,1.74024152,Other,3.17868924,0.522185759,Medium
B,Control,0.735825286,-1.081516349,Normal,n,Not_severe,No,2,1.634814837,Other,2.5289167,0.616331431,Medium
B,Control,0.756198288,-1.051050045,Normal,n,Not_severe,No,0,1.532754846,Other,2.804820679,0.690362699,Short
B,Control,0.776571289,-1.02058374,Normal,n,Not_severe,No,2,1.532754846,Other,2.525044807,0.690362699,Short
B,Control,0.79694429,-0.990117436,Normal,n,Not_severe,No,0,1.798494304,Other,2.722633923,0.580438544,Long
B,Control,0.817317291,-0.959651132,Normal,n,Not_severe,No,3,1.798494304,Other,2.605305046,0.53697285,Long
B,Control,0.837690292,-0.929184827,Normal,n,Not_severe,No,0,1.532754846,Other,3.106190897,0.815301436,Short
B,Control,0.858063293,-0.898718523,Normal,n,Not_severe,No,2,1.532754846,Other,2.614897216,0.748354646,Short
B,Control,0.878436295,-0.868252219,Normal,n,Not_severe,No,0,1.634814837,Other,3.042181595,0.549384642,Medium
B,Control,0.898809296,-0.837785914,Normal,n,Not_severe,No,0,1.634814837,Other,2.230448921,0.519421418,Medium
B,Control,0.919182297,-0.80731961,Normal,n,Not_severe,No,0,1.532754846,Other,2.847572659,0.815301436,Short
B,Control,0.939555298,-0.776853306,Normal,n,Not_severe,No,1,1.532754846,Other,2.472756449,0.748354646,Short
B,Control,0.959928299,-0.746387002,Normal,n,Not_severe,No,0,1.798494304,Other,3.17868924,0.580438544,Long
B,Control,0.9803013,-0.715920697,Normal,n,Not_severe,No,1,1.798494304,Other,2.918554531,0.53697285,Long
B,Control,1.000674302,-0.685454393,Normal,n,Not_severe,No,0,1.532754846,Other,2.889301703,0.815301436,Short
B,Control,1.021047303,-0.654988089,Normal,n,Not_severe,No,0,1.532754846,Other,2.176091259,0.748354646,Short
B,Control,1.041420304,-0.624521784,Normal,n,Not_severe,No,2,1.634814837,Other,3.235023159,0.616331431,Medium
B,Control,1.061793305,-0.59405548,Normal,n,Not_severe,No,0,1.634814837,Other,2.113943352,0.616331431,Medium
B,Control,1.082166306,-0.563589176,Normal,n,Not_severe,No,0,1.532754846,Other,2.551449998,0.748354646,Short
B,Control,1.102539307,-0.533122871,Normal,n,Not_severe,No,2,1.532754846,Other,2.342422681,0.815301436,Short
B,Control,1.122912309,-0.502656567,Normal,n,Not_severe,No,0,1.634814837,Other,2.600972896,0.616331431,Medium
B,Control,1.14328531,-0.472190263,Normal,n,Not_severe,No,2,1.74024152,Other,3.160168293,0.499909365,Medium
B,Control,1.163658311,-0.441723958,Normal,n,Not_severe,No,1,1.74024152,Other,2.075546961,0.570490439,Medium
B,Control,1.184031312,-0.411257654,Normal,n,Not_severe,No,1,1.634814837,Other,2.139879086,0.616331431,Medium
B,Control,1.204404313,-0.38079135,Normal,n,Not_severe,No,0,1.532754846,Other,2.895422546,0.815301436,Short
B,Control,1.224777314,-0.350325045,Normal,n,Not_severe,No,0,1.532754846,Other,2.371067862,0.639210177,Short
B,Control,1.245150316,-0.319858741,Normal,n,Not_severe,No,0,1.634814837,Other,2.678518379,0.695512678,Medium
B,Control,1.265523317,-0.289392437,Normal,n,Not_severe,No,2,1.74024152,Other,3.033825694,0.499909365,Medium
B,Control,1.285896318,-0.258926132,Normal,n,Not_severe,No,0,1.74024152,Other,2.603144373,0.522185759,Medium
B,Control,1.306269319,-0.228459828,Normal,n,Not_severe,No,0,1.74024152,Other,3.259593879,0.570490439,Medium
B,Control,1.32664232,-0.197993524,Normal,n,Not_severe,No,1,1.74024152,Other,3.055760465,0.478720065,Medium
B,Control,1.347015321,-0.16752722,Normal,n,Not_severe,No,0,1.798494304,Other,2.900367129,0.516769464,Long
B,Control,1.367388323,-0.137060915,Normal,n,Not_severe,No,0,1.532754846,Other,3.14082218,0.815301436,Short
B,Control,1.387761324,-0.106594611,Normal,n,Not_severe,No,1,1.532754846,Other,2.33243846,0.815301436,Short
B,Control,1.408134325,-0.076128307,Normal,n,Not_severe,No,0,1.798494304,Other,3.047664195,0.53697285,Long
B,Control,1.428507326,-0.045662002,Normal,n,Not_severe,No,0,1.74024152,Other,2.636487896,0.522185759,Medium
B,Control,1.448880327,-0.015195698,Normal,n,Not_severe,No,1,1.74024152,Other,3.028977705,0.499909365,Medium
B,Control,1.469253328,0.015270606,Normal,n,Not_severe,No,0,1.798494304,Other,2.342422681,0.497464309,Long
B,Control,1.489626329,0.045736911,Normal,n,Not_severe,No,0,1.532754846,Other,3.075911761,0.690362699,Short
B,Control,1.509999331,0.076203215,Normal,n,Not_severe,No,0,1.532754846,Other,2.230448921,0.815301436,Short
B,Control,1.530372332,0.106669519,Normal,n,Not_severe,No,0,1.798494304,Other,3.024074987,0.53697285,Long
B,Control,1.550745333,0.137135824,Spin,y,Not_severe,No,4,1.74024152,Other,2.635483747,0.499909365,Medium
B,Control,1.571118334,0.167602128,Normal,n,Not_severe,No,0,1.74024152,Other,3.192009593,0.522185759,Medium
B,Control,1.591491335,0.198068432,Normal,n,Not_severe,No,3,1.74024152,Other,2.562292864,0.522185759,Medium
B,Control,1.611864336,0.228534737,Normal,n,Not_severe,No,2,1.74024152,Other,3.021602716,0.522185759,Medium
B,Control,1.632237338,0.259001041,Normal,n,Not_severe,No,0,1.74024152,Other,2.269512944,0.439211524,Medium
B,Control,1.652610339,0.289467345,Normal,n,Not_severe,No,0,1.634814837,Other,2.068185862,0.549384642,Medium
B,Control,1.67298334,0.319933649,Normal,n,Not_severe,No,2,1.532754846,Other,2.910624405,0.748354646,Short
B,Control,1.693356341,0.350399954,Normal,n,Not_severe,No,0,1.532754846,Other,2.829946696,0.815301436,Short
B,Control,1.713729342,0.380866258,Normal,n,Not_severe,No,1,1.532754846,Other,3.120573931,0.690362699,Short
B,Control,1.734102343,0.411332562,Normal,n,Not_severe,No,1,1.532754846,Other,2.230448921,0.639210177,Short
B,Control,1.754475345,0.441798867,Normal,n,Not_severe,No,1,1.798494304,Other,3.074084689,0.558162149,Long
B,Control,1.774848346,0.472265171,Normal,n,Not_severe,No,0,1.74024152,Other,2.440909082,0.458516679,Medium
B,Control,1.795221347,0.502731475,Normal,n,Not_severe,No,1,1.634814837,Other,2.089905111,0.519421418,Medium
B,Control,1.815594348,0.53319778,Normal,n,Not_severe,No,0,1.532754846,Other,3.307496038,0.690362699,Short
B,Control,1.835967349,0.563664084,Normal,n,Not_severe,No,1,1.532754846,Other,2.431363764,0.815301436,Short
B,Control,1.85634035,0.594130388,Spin,y,Not_severe,No,3,1.798494304,Other,3.36361198,0.558162149,Long
B,Control,1.876713352,0.624596693,Normal,n,Not_severe,No,2,1.798494304,Other,2.342422681,0.558162149,Long
B,Control,1.897086353,0.655062997,Normal,n,Not_severe,No,0,1.532754846,Other,3.481299273,0.748354646,Short
B,Control,1.917459354,0.685529301,Normal,n,Not_severe,No,0,1.532754846,Other,2.40654018,0.815301436,Short
B,Control,1.937832355,0.715995606,Normal,n,Not_severe,No,0,1.798494304,Other,3.022428371,0.53697285,Long
B,Control,1.958205356,0.74646191,Normal,n,Not_severe,No,0,1.74024152,Other,2.600972896,0.545666855,Medium
B,Control,1.978578357,0.776928214,Normal,n,Not_severe,No,4,1.74024152,Other,3.108903128,0.499909365,Medium
B,Control,1.998951359,0.807394519,Spin,y,Not_severe,No,0,1.74024152,Other,2.726727209,0.499909365,Medium
B,Control,2.01932436,0.837860823,Normal,n,Not_severe,No,0,1.74024152,Other,3.180985581,0.420728118,Medium
B,Control,2.039697361,0.868327127,Normal,n,Not_severe,No,0,1.798494304,Other,2.977723605,0.478980903,Long
B,Control,2.060070362,0.898793431,Normal,n,Not_severe,No,0,1.532754846,Other,3.216693599,0.748354646,Short
B,Control,2.080443363,0.929259736,Normal,n,Not_severe,No,1,1.532754846,Other,1.991226076,0.815301436,Short
B,Control,2.121189366,0.990192344,Normal,n,Not_severe,No,1,1.798494304,Other,3.053462605,0.580438544,Long
B,Control,2.141562367,1.020658649,Normal,n,Not_severe,No,0,1.532754846,Other,2.838849091,0.690362699,Short
B,Control,2.161935368,1.051124953,Normal,n,Not_severe,No,0,1.532754846,Other,2.198657087,0.690362699,Short
B,Control,2.182308369,1.081591257,Normal,n,Not_severe,No,3,1.798494304,Other,3.098297536,0.53697285,Long
B,Control,2.20268137,1.112057562,Normal,n,Not_severe,No,2,1.74024152,Other,2.482873584,0.499909365,Medium
B,Control,2.223054371,1.142523866,Normal,n,Not_severe,No,0,1.74024152,Other,2.492760389,0.499909365,Medium
B,Control,2.243427373,1.17299017,Normal,n,Not_severe,No,0,1.74024152,Other,2.781036939,0.522185759,Medium
B,Control,2.263800374,1.203456475,Normal,n,Not_severe,No,0,1.634814837,Other,2.146128036,0.581569325,Medium
B,Control,2.284173375,1.233922779,Normal,n,Not_severe,No,0,1.532754846,Other,2.740362689,0.639210177,Short
B,Control,2.304546376,1.264389083,Normal,n,Not_severe,No,1,1.532754846,Other,2.212187604,0.748354646,Short
B,Control,2.324919377,1.294855388,Normal,n,Not_severe,No,3,1.798494304,Other,2.684845362,0.53697285,Long
B,Control,2.345292378,1.325321692,Normal,n,Not_severe,No,0,1.532754846,Other,3.115277591,0.815301436,Short
B,Control,-1.545950844,-1.233847871,Normal,n,Not_severe,No,0,1.683269844,Other,2.399673721,0.539847701,Medium
B,Control,-1.525577843,-1.203381566,Normal,n,Not_severe,No,0,1.634814837,Other,1.69019608,0.792422691,Medium
B,Control,-1.505204841,-1.172915262,Normal,n,Not_severe,No,0,1.683269844,Other,1.968482949,0.664786438,Medium
B,Control,-1.48483184,-1.142448958,Normal,n,Not_severe,No,0,1.634814837,Other,1.977723605,0.654119992,Medium
B,Control,-1.464458839,-1.111982653,Normal,n,Not_severe,No,1,1.683269844,Other,2.828015064,0.597839648,Medium
B,Control,-1.444085838,-1.081516349,Normal,n,Not_severe,No,0,1.683269844,Other,2.255272505,0.597839648,Medium
B,Control,-1.423712837,-1.051050045,Normal,n,Not_severe,No,0,1.634814837,Other,3.200850498,0.654119992,Medium
B,Control,-1.403339836,-1.02058374,Normal,n,Not_severe,No,0,1.634814837,Other,1.968482949,0.654119992,Medium
B,Control,-1.382966834,-0.990117436,Normal,n,Not_severe,No,0,1.683269844,Other,3.260786669,0.664786438,Medium
B,Control,-1.362593833,-0.959651132,Normal,n,Not_severe,No,1,1.683269844,Other,2.227886705,0.664786438,Medium
B,Control,-1.342220832,-0.929184827,Normal,n,Not_severe,No,2,1.634814837,Other,3.019946682,0.581569325,Medium
B,Control,-1.321847831,-0.898718523,Spin,y,Not_severe,No,3,1.634814837,Other,2.56937391,0.549384642,Medium
B,Control,-1.281101829,-0.837785914,Normal,n,Not_severe,No,0,1.683269844,Other,2.33243846,0.513518763,Medium
B,Control,-1.260728827,-0.80731961,Normal,n,Not_severe,No,0,1.634814837,Other,2.877946952,0.581569325,Medium
B,Control,-1.240355826,-0.776853306,Normal,n,Not_severe,No,NA,1.634814837,Other,1.934498451,0.654119992,Medium
B,Control,-1.219982825,-0.746387002,Normal,n,Not_severe,No,0,1.683269844,Other,3.049992857,0.630024332,Medium
B,Control,-1.199609824,-0.715920697,Normal,n,Not_severe,No,0,1.683269844,Other,2.399673721,0.597839648,Medium
B,Control,-1.179236823,-0.685454393,Normal,n,Not_severe,No,0,1.634814837,Other,3.325310372,0.581569325,Medium
B,Control,-1.158863822,-0.654988089,Normal,n,Not_severe,No,0,1.634814837,Other,1.986771734,0.654119992,Medium
B,Control,-1.138490821,-0.624521784,Normal,n,Not_severe,No,0,1.683269844,Other,3.08849047,0.567876425,Medium
B,Control,-1.118117819,-0.59405548,Normal,n,Not_severe,No,2,1.683269844,Other,2.127104798,0.630024332,Medium
B,Control,-1.097744818,-0.563589176,Normal,n,Not_severe,No,0,1.634814837,Other,2.923761961,0.616331431,Medium
B,Control,-1.077371817,-0.533122871,Normal,n,Not_severe,No,1,1.634814837,Other,2.017033339,0.792422691,Medium
B,Control,-1.056998816,-0.502656567,Normal,n,Not_severe,No,0,1.683269844,Other,3.108565024,0.664786438,Medium
B,Control,-1.036625815,-0.472190263,Normal,n,Not_severe,No,0,1.683269844,Other,2.357934847,0.630024332,Medium
B,Control,-1.016252814,-0.441723958,Normal,n,Not_severe,No,3,1.634814837,Other,2.791690649,0.654119992,Medium
B,Control,-0.995879812,-0.411257654,Normal,n,Not_severe,No,0,1.634814837,Other,1.903089987,0.695512678,Medium
B,Control,-0.975506811,-0.38079135,Normal,n,Not_severe,No,0,1.683269844,Other,3.234264124,0.597839648,Medium
B,Control,-0.95513381,-0.350325045,Normal,n,Not_severe,No,2,1.683269844,Other,2.021189299,0.539847701,Medium
B,Control,-0.934760809,-0.319858741,Normal,n,Not_severe,No,0,1.634814837,Other,2.733999287,0.549384642,Medium
B,Control,-0.914387808,-0.289392437,Normal,n,Not_severe,No,0,1.634814837,Other,2.664641976,0.695512678,Medium
B,Control,-0.894014807,-1.233847871,Normal,n,Not_severe,No,0,1.833784842,Other,3.033825694,0.572263387,Long
B,Control,-0.873641805,-1.203381566,Normal,n,Not_severe,No,1,1.683269844,Other,2.064457989,0.597839648,Medium
B,Control,-0.853268804,-1.172915262,Normal,n,Not_severe,No,0,1.683269844,Other,3.04060234,0.539847701,Medium
B,Control,-0.832895803,-1.142448958,Normal,n,Not_severe,No,2,1.634814837,Other,2.252853031,0.654119992,Medium
